Experiment,B_Ramp_Angle,B_Diffusor_Angle,B_Trunklid_Angle,C_Side_Mirrors_Rotation,D_Rear_Window_Inclination,D_Winscreen_Inclination,C_Side_Mirrors_Translate_X,C_Side_Mirrors_Translate_Z,D_Winscreen_Length,D_Rear_Window_Length,E_A_B_C_Pillar_Thickness,G_Trunklid_Curvature,G_Trunklid_Length,H_Front_Bumper_Curvature,H_Front_Bumper_Length,F_Door_Handles_Thickness,F_Door_Handles_Z_Position,E_Fenders_Arch_Offset,A_Car_Length,F_Door_Handles_X_Position,A_Car_Width,A_Car_Roof_Height,A_Car_Green_House_Angle,Average Cd,Std Cd
N_S_WWC_WM_306,4.34403,-7.79045,18.5251,16.2913,0.58,1.51,3.22681,8.77261,-45.0098,117.447,-2.67495,0.8,-21.1268,0.3,29.1265,-10.3349,13.3125,-11.5905,39.2943,10.2992,11.8839,-19.9316,89.5178,0.2224222575348837,0.0061366174187604
N_S_WWC_WM_307,-5.58072,-1.6187,-7.23821,-1.45477,0.95,0.9,16.7411,1.87136,47.7597,128.917,-5.47794,0.1,-1.01521,0.1,5.7541,4.73153,-9.5922,-15.8599,113.506,22.6932,118.609,-34.5028,-37.229,0.2238086477375415,0.005628250165531
N_S_WWC_WM_308,-1.57663,-1.09839,7.99781,18.5492,0.53,1.43,7.80453,5.99262,33.1547,-38.8581,-12.3302,-0.3,38.2036,0.2,-1.3985,13.7672,28.0424,34.1731,5.43624,-15.8874,3.08829,86.4245,-172.79,0.2723935007973421,0.0028460932166762
N_S_WWC_WM_310,1.02742,8.82451,1.96234,-15.7196,-0.49,-0.4,17.1081,1.12328,30.4841,7.67427,-14.3227,0.7,-13.2244,0.9,5.35008,6.56457,-13.3455,-0.498527,27.4252,-44.772,130.506,25.7586,-110.571,0.260138257448505,0.0069462605704241
N_S_WWC_WM_311,-1.1241,-1.44458,14.8941,-9.31082,-0.16,1.79,4.81673,-4.32706,37.4084,18.3303,-14.9535,0.1,-32.4086,0.5,3.82697,13.5394,-6.39725,-2.49608,-55.7087,-7.888,-56.6694,1.65151,-156.493,0.2740065065382059,0.0057831418117804
N_S_WWC_WM_312,11.1126,5.0649,5.9484,17.7853,-0.51,-1.08,11.8859,5.2019,-41.4857,-40.6129,3.7247,0.7,3.80026,-0.2,42.6311,-17.3981,6.37938,-17.2237,-25.0496,9.18631,-22.4838,9.23363,93.265,0.222853609372093,0.0044821029493185
N_S_WWC_WM_314,2.56111,0.34647,0.0592328,17.6739,0.56,1.83,15.5814,7.91486,2.34503,-74.3475,-1.40184,0.5,39.4068,-0.3,13.827,3.49829,25.0691,50.6882,84.5339,20.3957,52.48,35.6355,78.3736,0.2362026188837209,0.0055701571639927
N_S_WWC_WM_315,-4.55556,3.80504,9.3969,-13.4166,1.72,-0.87,11.6052,4.4852,16.1003,50.7281,-3.81558,-0.1,-10.2403,0.8,51.0832,-14.0563,26.1902,25.6208,-11.8919,-5.24025,-36.0182,44.5215,140.186,0.2739382391993356,0.0042186269614734
N_S_WWC_WM_316,8.13704,1.84053,15.6019,15.7932,0.77,-1.19,17.4985,0.219354,-18.0008,-63.0264,-10.6622,-0.3,-37.7944,-0.2,23.9763,2.14968,-13.6652,-18.0836,94.8608,33.0452,62.6375,26.1701,-186.477,0.2295449227109634,0.0086932895772756
N_S_WWC_WM_317,7.61576,-2.08584,9.25048,-2.06074,2.49,-1.58,-4.10263,3.0795,-46.0045,-67.3735,-4.60972,0.2,16.1855,0.9,20.6025,1.67658,19.365,-15.7141,21.149,-10.3004,29.4231,-19.194,139.083,0.2227628282425248,0.005386667152916
N_S_WWC_WM_319,3.81305,-6.73659,0.517518,-3.31192,0.7,2.46,6.73566,0.550374,12.9162,-20.6931,-0.33828,-0.2,36.5894,-0.1,-10.0766,28.3408,11.9657,22.4806,-51.1018,13.642,17.3783,-45.6562,-68.1126,0.2463134249003322,0.0048592536065117
N_S_WWC_WM_321,12.5445,12.6951,-6.15302,-7.76348,0.55,1.74,-8.52558,1.97035,17.3019,14.8661,-1.22459,0.2,6.00033,0.1,49.5611,28.8385,21.8699,-10.9055,69.1513,6.19894,36.3244,-35.4888,138.52,0.2288894425880399,0.0066106463626429
N_S_WWC_WM_322,8.38386,14.7945,-5.51231,-19.3203,1.1,1.41,17.4485,1.14789,-5.2707,-75.8094,-2.37348,0.3,-13.5945,0.5,-2.22129,-5.27623,17.6737,2.71491,1.92591,-49.3805,42.7231,-43.8154,-152.187,0.2654442046910299,0.0064898982512749
N_S_WWC_WM_323,-5.30894,0.454952,1.94322,-8.72595,1.74,0.02,15.0607,7.79115,-36.3385,38.5029,-5.37978,0.2,-33.5641,-0.1,-19.359,20.1422,-26.5341,-3.49731,107.976,0.272774,145.939,44.065,-130.157,0.2347341412026578,0.0058670978498277
N_S_WWC_WM_324,-4.83583,0.386117,-4.20175,6.9087,-0.78,-1.32,12.5627,8.73415,34.2574,123.084,-4.90479,-0.3,-13.3259,-0.2,-7.47745,22.7164,-14.858,40.447,-4.02362,-13.3279,107.342,67.5647,-174.355,0.2742031392724252,0.0047192916808605
N_S_WWC_WM_327,0.578123,2.27971,10.2434,-18.5218,1.89,-1.4,2.07114,1.96365,-7.87191,-22.6639,1.87187,0.4,-39.4617,0.6,-11.659,16.0878,29.4995,25.2039,42.623,-28.9677,70.601,65.4928,117.88,0.2373028450232558,0.0058422759736162
N_S_WWC_WM_328,-4.64991,10.8228,17.6653,0.627791,0.52,0.86,17.6039,6.51122,29.2445,87.3078,-0.222949,0.3,-10.855,0.0,33.0101,-13.448,24.0058,26.2915,-57.4584,29.8563,68.4703,-53.6718,-138.686,0.2632381094318937,0.0081174161003614
N_S_WWC_WM_330,14.8494,9.39904,19.7403,3.21728,-0.57,-1.04,-6.42852,1.36552,5.1957,2.28945,3.5865,0.4,25.6196,-0.2,9.98785,7.33804,-22.1975,7.2693,3.22246,21.3981,106.687,18.9376,126.947,0.2410291273554817,0.0071136289034136
N_S_WWC_WM_331,10.586,1.00995,13.4826,7.96967,-1.17,2.11,8.3587,-2.22128,-37.8606,130.283,-10.4429,0.0,36.9015,-0.2,26.1141,-10.284,-23.7288,42.5289,100.212,-19.3371,-51.3009,-20.6588,45.6537,0.2582636073056478,0.0058565419865091
N_S_WWC_WM_332,5.63807,-3.43814,15.7931,7.30633,-1.77,0.27,12.0608,4.74947,8.21663,-92.2399,-1.37703,0.4,-20.162,-0.3,-16.1026,-18.8859,-4.59733,-1.33546,6.68258,-17.6554,55.4154,-13.9458,81.3644,0.2256074905913621,0.0066687906242285
N_S_WWC_WM_334,10.2953,-5.80348,-3.97651,19.4906,2.36,2.25,7.57503,5.91881,26.0856,-63.4925,-3.96946,0.0,-1.0535,0.4,0.642986,11.0792,-18.3488,19.8868,1.11919,0.0909229,146.432,-4.69452,63.7962,0.2281800144451827,0.0096580845058827
N_S_WWC_WM_336,-2.73459,14.4885,10.9803,10.2719,-1.24,-0.52,6.01954,1.49856,-27.3903,-32.6618,-13.7654,-0.3,-23.7475,-0.2,19.542,1.1944,-22.9689,-4.66281,91.8881,-35.7358,-0.687429,-10.0153,130.385,0.2638452430863787,0.0053043746165732
N_S_WWC_WM_337,0.485376,-1.79022,10.28,19.1819,1.43,0.77,-9.89439,5.46766,32.0757,35.6164,-5.95721,0.8,-32.9958,0.1,54.4999,-11.8715,-27.5163,12.0772,120.104,25.6094,-5.39398,26.8087,-29.4378,0.2348772938239202,0.0047570565799248
N_S_WWC_WM_339,5.3344,-4.93146,-1.42886,9.92113,1.23,1.59,18.414,-0.402171,-35.055,35.2679,-10.0082,-0.1,-15.7797,0.4,7.30739,-12.2769,-25.0979,-9.78623,7.27882,-43.5174,5.60799,2.94371,133.222,0.2354862227209302,0.0063877793233886
N_S_WWC_WM_340,-2.32102,-4.42296,11.3489,-4.67531,0.35,0.51,19.2499,9.51431,-38.2635,-27.3067,-6.39124,0.0,5.58556,0.4,30.9092,-19.2919,-24.9713,-20.4376,109.759,26.0964,-15.7481,43.5469,-43.7585,0.2231586386877076,0.0057174532240103
N_S_WWC_WM_342,-5.87982,1.55394,10.0661,18.8625,-1.35,1.12,-0.942221,1.21741,-20.3879,-84.114,-9.90453,0.4,-10.8872,1.0,24.3726,23.1316,1.66263,4.7929,108.891,-30.0856,-14.4892,61.5793,-181.206,0.2340344829933555,0.0049790670713668
N_S_WWC_WM_343,-6.32991,3.83745,12.0419,-18.8721,0.37,0.59,19.0692,3.6922,49.2893,10.2517,-14.5269,-0.1,-28.5063,0.7,18.6404,-4.18289,-0.660401,-14.5609,87.0901,-18.5243,39.3032,-43.6017,103.999,0.2525568017076412,0.0099902646185457
N_S_WWC_WM_347,-0.473037,13.6551,7.28715,16.4632,0.22,-0.45,12.8766,2.85356,4.80683,33.4018,-9.65864,0.8,-5.18552,0.7,-2.02852,12.7063,-27.6812,26.796,-52.7742,9.3598,-55.2232,-19.4294,83.5642,0.2799685043621263,0.0097782517970258
N_S_WWC_WM_349,3.15792,3.73065,14.0155,5.3823,-1.46,1.07,8.93641,9.84712,45.6116,94.9647,-12.5037,0.3,31.5435,-0.3,13.0789,24.4482,14.4955,25.993,97.8507,28.831,81.1154,56.449,-131.02,0.2506638150598006,0.0075337522385718
N_S_WWC_WM_350,13.4581,-6.79542,14.6127,-6.74857,-1.29,0.23,-4.2173,7.70076,-33.602,70.9935,3.60083,-0.2,18.5584,-0.3,-2.61646,13.3578,12.8251,-16.8857,15.2655,36.0278,-19.5615,-0.651336,-31.0973,0.2137001895182724,0.0063394354862037
N_S_WWC_WM_352,-3.17322,14.2414,18.4322,8.29903,-0.4,0.4,-1.5856,-1.71998,-30.0122,22.9067,-0.300608,0.8,1.8745,-0.1,31.6455,28.8627,10.7747,41.7755,47.9311,-13.8272,30.106,7.57855,78.6861,0.2612312454219269,0.005839759938936
N_S_WWC_WM_354,8.12596,-6.67286,11.9785,-8.98283,-0.81,-0.39,-6.73768,6.1938,11.4337,118.117,-7.99107,-0.4,27.7914,0.2,-17.5656,14.8317,20.758,43.3811,58.1828,-49.8203,41.3639,-58.6145,-116.689,0.2513172959933555,0.0068389699937728
N_S_WWC_WM_355,1.86703,-4.6621,13.6343,-7.13771,1.76,0.71,-5.45151,-4.4013,-8.60109,-17.3792,2.94954,-0.4,0.157388,0.4,56.3069,18.612,26.8253,8.11013,123.199,27.7021,14.3116,17.2681,-122.695,0.218637034551495,0.0043255975505005
N_S_WWC_WM_356,-3.61504,-6.45093,14.4931,-9.03637,2.29,-0.06,19.7522,0.491693,33.3304,57.6658,2.88953,-0.2,-7.56957,0.6,33.2672,8.37078,6.21442,9.26996,94.3988,-17.869,119.175,86.2322,-31.641,0.2200687060498339,0.0070818794554851
N_S_WWC_WM_358,5.4187,10.0552,6.49443,-6.61939,1.35,-1.19,7.91727,4.18703,-39.5568,64.7429,0.421409,0.5,-9.20463,-0.2,-15.5479,20.8719,27.7582,53.7426,10.2358,39.7311,137.682,61.7457,-176.855,0.265381801910299,0.0109957820270303
N_S_WWC_WM_359,2.59026,-6.38791,-0.87376,5.30754,1.44,2.14,18.6772,-0.988683,12.4493,148.181,-7.92863,0.6,19.7468,-0.2,3.28324,-7.58902,4.13309,34.8248,96.8637,-35.3489,21.3784,69.6224,-40.2284,0.2464396397076412,0.007743320544961
N_S_WWC_WM_360,-0.747814,3.04446,16.915,0.165864,2.39,0.5,-8.6869,0.906423,-38.7447,-36.1935,-12.3884,0.0,-19.3227,0.3,11.616,27.2134,0.347212,20.2945,-5.06857,42.9073,126.505,57.9219,-187.497,0.2597477431428571,0.0065327110795335
N_S_WWC_WM_365,-0.9414,9.16835,11.8847,1.71706,2.12,1.47,-5.33695,-4.50356,11.0413,-91.538,-8.42369,0.0,5.8797,0.1,-11.5129,-15.5052,-5.57883,45.9545,125.062,35.4192,7.74439,16.1663,-5.42799,0.2755683826810631,0.0116196709399207
N_S_WWC_WM_366,-2.12652,-2.92043,10.8535,17.9469,1.78,0.46,17.5953,-0.0774861,43.2239,5.50685,-3.88322,0.3,24.4654,-0.4,44.3144,24.3002,12.5548,6.68629,6.81047,-34.7361,-31.1444,13.0898,-127.21,0.2402083585813953,0.004833435986365
N_S_WWC_WM_367,-1.48067,12.4366,7.94027,14.5567,-0.27,2.08,5.64358,4.26591,-20.041,36.6587,-4.19927,0.5,-30.9238,-0.3,45.4035,7.07684,-0.0114416,54.0266,27.8576,32.5931,-13.1113,-50.7219,-189.558,0.2852034360299003,0.0094863523055098
N_S_WWC_WM_370,0.0321028,14.4162,16.5636,4.08502,1.56,0.97,14.0934,-4.58198,-8.4606,-37.3915,3.23229,-0.3,-14.9819,0.3,1.24733,-3.34723,3.94085,-2.00967,44.1109,19.0562,148.058,8.56311,145.963,0.2473420345880398,0.0084564043578266
N_S_WWC_WM_372,-5.43353,2.2491,-1.59471,12.2498,-1.1,2.24,10.8492,7.42514,-29.8766,46.9333,2.22963,0.1,-28.6427,-0.4,59.5076,-7.83249,-0.704175,14.3318,-5.3357,-31.738,73.9349,-21.0844,98.1639,0.2555349997973422,0.0061686480137863
N_S_WWC_WM_373,2.84412,2.59603,11.6737,1.91896,1.85,0.64,19.9271,-1.72269,-11.2404,-13.1895,-12.7985,0.5,9.28576,0.3,-13.6907,-12.9642,-29.7375,-17.9474,-40.2496,41.5646,101.901,-25.429,-139.33,0.2408024131727574,0.0073296369455699
N_S_WWC_WM_375,7.84568,12.9478,-7.92613,-2.22962,-0.76,-0.79,7.5682,4.65175,8.39538,106.244,-13.9971,0.1,13.1504,0.7,55.0952,7.1754,-12.3933,37.95,-56.0634,1.94394,-18.7895,82.6033,-34.7023,0.3071704054186046,0.0065662789426227
N_S_WWC_WM_376,9.5338,-5.61979,10.4146,0.173714,0.05,2.33,-7.68093,3.21573,-39.6617,24.6649,-10.9848,-0.2,20.5469,0.7,22.7503,13.9426,-2.22478,37.0079,-29.7137,14.1063,-25.5642,73.4766,145.119,0.2547439415880398,0.0072125197389073
N_S_WWC_WM_377,6.86793,13.4543,16.0419,15.6572,-1.28,-0.74,4.14508,5.71535,-26.2223,-53.3626,3.33563,0.7,33.5095,0.2,23.6494,9.24327,-23.2451,-11.338,105.041,6.61633,10.3986,67.1766,-147.121,0.2330867874186046,0.006420103987381
N_S_WWC_WM_378,-5.85281,11.4331,6.66028,10.0776,-1.76,1.26,3.68875,8.27648,-48.2206,-50.8239,-10.4232,0.4,19.3068,0.3,23.2965,-3.42303,-4.24254,6.63292,-7.07266,1.38409,-18.2984,-45.4098,36.4189,0.263818073372093,0.0095402366421572
N_S_WWC_WM_379,4.64433,-3.60484,2.92762,7.73074,1.5,0.79,-2.86282,0.60241,-48.4737,87.8047,-3.58177,-0.4,-2.10274,1.0,-11.1022,-3.76751,-2.77237,-8.19073,102.337,-17.4333,-55.9908,52.4174,-76.5285,0.2232771632990033,0.0041473158622791
N_S_WWC_WM_380,5.67397,14.5288,0.807548,-4.35435,-1.44,1.61,11.7567,9.02932,-39.7583,146.815,-0.743109,0.0,33.8092,0.4,14.2119,7.56756,27.6696,43.8311,-39.4115,7.83182,19.207,-18.9778,-60.3991,0.2730024021063123,0.0084732325101218
N_S_WWC_WM_381,-2.90758,9.13463,2.88421,-9.32652,1.31,-0.81,8.38636,5.5701,-31.4208,116.172,-8.47613,0.5,19.8356,-0.3,1.84827,-19.6366,-24.3739,15.1146,55.8722,30.8079,65.8409,68.4052,146.609,0.2835993961495017,0.0062585326214495
N_S_WWC_WM_382,1.89212,-7.68803,2.73007,15.3968,-0.44,0.25,19.6459,-0.785801,-1.86547,-9.33251,-10.1392,0.1,10.8328,0.9,28.0148,15.8398,-8.36349,28.8714,22.4127,18.5936,49.4075,89.4154,-71.723,0.2543573719468439,0.0042172599422156
N_S_WWC_WM_384,9.02383,4.63143,0.156322,4.84134,0.46,-0.15,15.2317,-3.13467,40.6232,13.3265,2.03825,0.1,-29.6662,0.7,-3.05084,-18.2612,-28.4745,54.601,23.6312,38.6043,58.2851,78.7151,-49.9506,0.2519838965215947,0.0096241838299618
N_S_WWC_WM_386,0.527561,-7.91724,-2.94028,3.97372,0.16,2.44,-4.18284,-3.24658,-6.06023,70.5622,-6.94273,0.1,29.7702,0.0,54.5683,-5.53382,11.0007,-20.789,43.3021,26.5475,84.4414,-47.118,28.4923,0.2194178681993355,0.0050744857097937
N_S_WWC_WM_387,14.6463,-4.16083,-5.10818,12.0063,-0.22,1.71,13.2762,4.13569,8.96469,-83.6888,-6.55919,0.1,1.04996,0.9,58.3076,-6.82119,13.1947,46.1433,-22.549,18.2405,-8.94963,40.2147,91.0721,0.2608885572192691,0.0066341217740808
N_S_WWC_WM_388,9.93163,-5.87381,3.29697,-17.3444,1.53,0.97,3.25755,-1.24872,1.3804,-69.9979,-12.1129,0.4,-17.2391,0.5,-7.14909,-3.86524,13.856,-7.03706,-25.4774,46.9032,77.4226,40.8695,112.462,0.2474006863388704,0.006790667701307
N_S_WWC_WM_389,-6.14087,6.46432,17.1183,-5.48761,-0.96,-1.53,15.7004,4.55267,-8.34048,-22.9008,-11.4772,-0.1,-10.5341,-0.1,-22.1195,-8.64281,7.92801,-14.7974,-44.3192,1.26988,-30.0556,55.2295,13.2679,0.2698310929401993,0.0079769837838719
N_S_WWC_WM_390,0.1613,-1.65459,14.227,9.75977,-0.32,1.45,14.5273,7.60283,-17.6361,-77.7737,4.65238,-0.4,-24.8032,-0.1,-0.695343,12.7802,-29.8139,18.5805,-40.0792,21.0976,71.9866,31.618,-147.65,0.2310402009382716,0.008017997869875
N_S_WWC_WM_391,-1.15704,8.96239,-4.29931,4.35183,1.09,-1.14,6.92097,7.06984,19.5231,-31.8395,-11.5429,-0.4,-23.1532,0.9,30.8026,-10.1637,-19.3145,49.6223,63.0152,30.5056,58.016,32.5952,113.509,0.2878485374850498,0.0096708995839831
N_S_WWC_WM_395,-7.161,-0.727486,8.61681,-16.3348,2.19,-0.75,18.2407,-0.615154,49.8153,31.4745,-9.53954,0.2,15.2555,0.5,-16.606,-5.36598,-23.5298,36.2583,-53.2342,36.3101,38.964,52.8865,44.0016,0.2830595675780731,0.0055970292324698
N_S_WWC_WM_397,2.27182,4.80003,4.27007,-3.72039,0.54,-0.96,0.343692,-4.5334,-16.9389,149.635,-3.21889,0.5,29.0038,0.7,13.3462,-8.16057,16.8631,-20.162,126.635,-11.9349,-38.7619,40.3375,142.64,0.2257692981096345,0.0034477112705438
N_S_WWC_WM_398,9.79815,12.1323,0.696858,18.4005,1.99,-0.37,7.88908,7.48259,-27.8662,-38.6477,-1.64281,-0.1,31.7414,0.7,59.709,-8.97862,7.48059,-6.93095,119.36,-8.94796,56.7094,46.546,65.2239,0.2304707762558139,0.0087707230727172
N_S_WWC_WM_399,6.88572,10.4193,3.49369,-11.813,-0.28,1.56,4.32482,-3.77643,47.4764,57.1707,3.22638,-0.2,-36.4648,0.3,13.4191,6.89176,28.4938,-5.9574,56.3836,44.7741,-54.0833,-15.7797,4.62645,0.2442807100764119,0.0089757875499148
N_S_WWC_WM_400,0.927547,8.91185,-0.772013,-17.1215,-1.16,2.42,-0.417599,-0.208327,9.4161,-86.7644,4.06274,-0.1,20.0129,0.1,53.2284,-0.455877,8.92921,33.613,41.6967,19.9115,111.706,74.0918,82.8182,0.2489290751262458,0.0045559714536437
N_S_WWC_WM_401,-5.14978,8.49075,-2.33954,0.999843,0.86,2.27,-8.83108,7.96489,10.8414,21.7297,-8.49431,-0.2,-38.2057,-0.2,-0.410378,15.1631,-19.1516,39.5206,18.866,-30.8091,104.199,-31.4131,26.0451,0.2847412658704319,0.0054369311876576
N_S_WWC_WM_402,2.44122,1.72096,-1.6032,-2.69761,1.64,1.13,6.82224,-4.48384,3.88655,-15.8704,-10.1683,0.8,-18.4819,0.0,-20.635,21.2803,-16.6661,16.8775,15.8297,-5.79851,31.3063,-58.1025,121.918,0.2585556005813954,0.0051212823122335
N_S_WWC_WM_403,2.62663,-6.02601,7.56793,-4.73718,-0.19,2.43,19.3819,-0.66019,46.0644,100.728,-1.81477,0.5,17.8669,0.6,44.3628,7.69291,21.5221,51.3145,59.5509,24.8454,36.2868,-20.2421,35.9781,0.2412126429435216,0.0063529617695024
N_S_WWC_WM_404,2.93651,14.9672,13.2719,-19.1316,-0.15,0.03,-1.48428,-1.29683,49.5735,92.0976,-2.34028,-0.1,30.3784,0.6,8.9231,14.6708,-20.3884,-1.13637,67.5769,-46.8539,53.7001,-2.96883,17.1109,0.2460497877142857,0.0104226816848664
N_S_WWC_WM_405,5.29664,0.555752,-6.8122,-6.86644,-0.17,-1.1,5.15605,2.95354,41.8146,28.5261,-3.98494,0.6,30.8131,0.0,3.75731,-1.56477,19.9466,-24.9415,-20.2762,-1.60361,140.828,-25.9217,127.047,0.2165904835681063,0.0051344766115363
N_S_WWC_WM_406,0.701956,13.8057,11.8155,1.10384,0.12,-1.47,10.6014,9.81659,-25.2674,67.1858,0.944067,-0.1,-22.2043,-0.2,51.4735,-18.1615,-18.8998,5.4409,103.569,10.0595,68.2794,-31.2261,-62.7159,0.2483436328936877,0.0067811783932414
N_S_WWC_WM_407,-1.08891,-5.32645,4.51134,4.20272,-1.6,0.3,2.02646,9.48621,-46.7905,-51.195,-0.85004,0.0,-9.93815,0.2,54.3971,10.2089,2.87109,-13.2991,120.504,40.1373,134.522,-24.1495,83.0912,0.2040391293787375,0.0046658388396355
N_S_WWC_WM_408,12.3417,-1.9992,0.529818,-5.27558,1.02,-0.11,17.736,-0.678109,-44.2696,17.2428,-10.4993,0.5,9.52403,0.5,50.3094,26.2319,26.9692,46.6213,-3.54104,-3.70869,-24.7006,-36.7484,-93.502,0.2620292574385382,0.0026026367242588
N_S_WWC_WM_409,-1.90626,6.41443,0.0805201,-11.6002,-0.35,1.88,-7.25845,0.931802,-25.7963,75.4375,4.24351,0.4,11.384,0.5,15.7247,-0.0712194,2.2374,50.5181,-53.1378,-27.4403,112.168,12.3265,-177.049,0.2604274169833887,0.011203247667744
N_S_WWC_WM_410,-1.21586,-0.865469,18.0805,-8.76359,1.15,2.4,11.9995,-0.499579,-40.5443,133.06,-0.40191,0.1,1.35789,-0.4,12.1193,-0.671307,-21.1987,-1.44597,33.1141,-14.6893,99.5598,75.1326,-115.045,0.2198366127043189,0.0073620653064187
N_S_WWC_WM_411,5.63189,-3.48744,6.37581,14.3066,0.5,-0.86,8.3388,-0.296016,-36.6226,78.1785,-13.9682,-0.4,6.57527,0.3,-4.85982,5.49508,29.4178,-9.09088,-17.2526,45.8004,147.656,-8.79242,61.0775,0.2444429173654485,0.0072396694604525
N_S_WWC_WM_412,3.5788,14.7044,14.4543,-9.52161,-0.68,-1.13,13.5301,4.51195,-0.620434,57.3013,-11.1078,0.0,2.40277,0.9,41.2372,-10.8076,11.4024,21.5156,129.304,-36.1402,92.229,87.2278,-157.19,0.263473891461794,0.010666262689042
N_S_WWC_WM_414,5.36709,-0.810618,5.07765,-19.9174,0.69,0.7,14.0106,-0.327991,39.048,-76.7586,-4.49386,0.3,35.6788,0.7,-5.51463,-16.8061,1.46699,44.7529,-32.1158,46.3765,-17.7737,-44.0992,-161.346,0.265308144614618,0.0031437685610983
N_S_WWC_WM_415,-6.40737,9.72755,1.32949,13.4195,1.82,2.31,8.73696,5.74279,-10.4077,-25.9797,-2.79473,0.5,11.1193,0.7,-19.214,3.69856,8.48357,-23.1329,-24.7455,-23.5425,143.438,71.4388,-32.6806,0.2382824836179402,0.005681004195318
N_S_WWC_WM_416,11.1563,13.3958,13.098,16.2405,1.51,-0.92,-1.31205,-3.88137,-15.1298,23.0432,-12.8845,0.3,-26.1502,0.4,45.6052,10.8949,15.587,-22.7606,-18.712,10.5701,94.173,75.7774,-132.92,0.26739670910299,0.0045120121861454
N_S_WWC_WM_418,-0.324772,0.613478,17.6344,-18.7735,1.08,-0.78,0.563054,-0.160129,-38.1293,-51.7996,-4.85442,-0.1,-32.5164,0.4,58.2082,4.19707,-10.518,-7.78533,39.8031,49.7478,-55.0908,4.63293,-19.2733,0.2321941519568106,0.005115603411226
N_S_WWC_WM_421,10.097,-0.117722,0.753637,17.1042,-0.41,-1.73,-7.06534,-1.05309,-49.193,-35.3888,-14.6558,0.1,27.6727,0.7,0.147791,-12.6308,-1.11511,28.7964,78.5063,8.66135,30.5561,-52.4882,33.9347,0.2513502873255814,0.0086058482531615
N_S_WWC_WM_423,13.0709,6.36022,-1.97063,13.9242,-1.49,-0.63,9.54025,2.89357,26.7287,123.026,0.884533,0.3,-38.0052,0.0,35.4487,26.3098,9.5965,-9.25673,11.3461,37.5699,-9.35381,36.4283,-181.799,0.2286123046445182,0.0059165047185567
N_S_WWC_WM_424,-1.34732,11.4684,1.14319,-15.246,1.98,2.1,-2.25807,7.72743,-2.1378,-62.4354,1.10453,0.4,-35.6553,0.5,22.4554,22.3271,-8.18059,44.6946,4.55185,47.2429,137.073,64.8065,-1.72516,0.2780029723654484,0.005299365741833
N_S_WWC_WM_425,0.407562,-3.39514,4.04619,19.019,0.11,-1.69,9.27999,3.81856,-6.519,-8.85926,-8.31891,0.0,-3.80685,0.9,52.5162,1.63284,18.4457,54.2891,121.445,-8.09683,138.117,-11.8186,-4.25558,0.2462650276013289,0.0058222931481506
N_S_WWC_WM_427,-2.9735,-3.58513,8.23361,-14.6219,-1.28,-0.53,9.74008,8.41012,-39.061,-74.5279,2.81582,0.4,-36.6596,0.4,43.4663,10.6242,-16.2653,39.6174,9.27478,-38.9952,57.4138,-29.444,-70.6681,0.2436214286710963,0.0089515847073587
N_S_WWC_WM_428,11.7152,10.9957,17.4755,-5.69315,0.05,0.58,19.8599,2.66639,13.1465,-54.3218,2.64218,0.3,-36.0512,0.7,14.3133,10.0591,-3.79551,-20.6443,-45.1315,18.0511,20.3003,-44.1485,12.8688,0.2438361926877076,0.0074023715515821
N_S_WWC_WM_429,7.09676,-0.764586,-2.73747,12.588,2.0,1.63,1.11928,4.97435,45.3263,124.189,-2.04119,0.2,-9.33658,0.9,41.4966,-18.354,-18.4509,24.3443,54.9976,-46.5115,52.7448,64.0531,-3.46932,0.2389424502259136,0.0058867600804361
N_S_WWC_WM_430,-3.43939,-6.31613,13.2854,-13.6993,1.77,-1.33,-6.63036,7.05882,-37.5014,111.926,-4.93634,0.6,-15.1609,0.6,12.9486,-14.3121,-18.1052,25.8353,90.8391,46.79,2.08694,-7.17131,-150.058,0.2436682108903654,0.0063895358577605
N_S_WWC_WM_431,14.7223,1.8634,-2.43144,-15.8479,0.42,1.06,-3.89937,-3.98273,-36.0713,79.4957,1.95288,0.2,37.7908,-0.2,5.62305,20.3696,15.8816,49.1617,57.7261,-1.22757,8.52555,-17.2048,-153.697,0.240052144564784,0.0067096779546253
N_S_WWC_WM_432,7.5353,9.22232,2.41098,-7.01823,0.28,1.58,8.88303,-1.60328,19.2962,-60.3356,-11.8077,0.7,-10.2917,-0.3,-23.5549,9.11898,25.8356,11.0479,113.215,32.801,-23.4102,75.974,-69.7664,0.2553715750232558,0.0072082207342188
N_S_WWC_WM_433,6.103,12.1773,15.7105,13.2481,1.03,1.95,3.36924,9.42012,4.98349,130.554,3.97785,0.5,0.0419959,0.1,4.52622,25.6418,-15.8715,24.6691,92.4183,-21.8776,100.331,39.4602,-199.761,0.2363991564717607,0.0079462731737758
N_S_WWC_WM_435,-1.32028,10.9343,-4.40903,-2.17317,-1.21,-0.59,17.3132,5.70146,4.32712,116.714,-8.02314,-0.2,33.4455,0.8,10.3682,9.38984,-26.0957,42.3504,42.3561,31.8706,87.5471,-49.2869,-148.474,0.2804751066212625,0.0071886978740233
