Experiment,B_Ramp_Angle,B_Diffusor_Angle,B_Trunklid_Angle,C_Side_Mirrors_Rotation,D_Rear_Window_Inclination,D_Winscreen_Inclination,C_Side_Mirrors_Translate_X,C_Side_Mirrors_Translate_Z,D_Winscreen_Length,D_Rear_Window_Length,E_A_B_C_Pillar_Thickness,G_Trunklid_Curvature,G_Trunklid_Length,H_Front_Bumper_Curvature,H_Front_Bumper_Length,F_Door_Handles_Thickness,F_Door_Handles_Z_Position,E_Fenders_Arch_Offset,A_Car_Length,F_Door_Handles_X_Position,A_Car_Width,A_Car_Roof_Height,A_Car_Green_House_Angle,Average Cd,Std Cd,Average Cl,Std Cl,Average Cl_f,Std Cl_f,Average Cl_r,Std Cl_r
N_S_WWS_WM_107,10.4941,11.0894,-0.557074,7.0577,-1.49,0.89,1.75878,-3.06516,47.2631,125.647,-2.37348,0.5,-3.07849,-0.3,51.9195,22.6033,12.0186,30.3321,89.1562,24.2522,117.698,-51.6693,49.3522,0.2489086031129568,0.0110786787908806,-0.004596955099689,0.0395381553356393,-0.0261843017475083,0.0112957341838768,0.021587346642897,0.0351173651735285
N_S_WWS_WM_108,3.04517,-5.69137,-7.06383,14.0516,0.29,-1.32,-0.0555584,8.83285,-4.71235,-72.4825,-10.7227,0.6,5.17136,0.2,57.6249,9.57108,-18.8282,-5.77591,-6.21026,16.8692,-8.28156,68.1095,22.6623,0.2397434326877076,0.0053341531831954,0.0055577603192591,0.0190070757652949,-0.0866510365209302,0.0095363104920644,0.0922087968365448,0.0135315942126684
N_S_WWS_WM_109,-5.26863,7.4964,5.29618,-13.7415,-1.3,-1.73,-1.88508,4.88355,-4.30148,-41.1733,-6.50598,-0.1,8.21811,0.3,49.5118,-4.68787,29.2287,47.3148,-22.8674,-26.0759,15.9015,-30.3505,-164.859,0.2787837418372093,0.007848354208271,-0.1008372186601329,0.0243300502089453,-0.1470498139335548,0.0096276634015073,0.0462125952582823,0.0263798543630611
N_S_WWS_WM_110,-0.826919,-3.93421,-1.01117,11.8945,1.09,0.75,8.10745,3.12041,-22.5406,49.0069,-14.6111,0.2,38.1247,0.0,48.5189,-13.4056,5.70773,-21.9137,-5.59761,-16.3181,125.481,80.1462,-155.603,0.234443872461794,0.0035961970735121,-0.0229403732999953,0.0241068242002026,-0.1294274063455149,0.0105388243924274,0.106487033036877,0.0184082239089898
N_S_WWS_WM_112,4.04673,13.6292,9.8183,6.98825,2.46,1.44,0.298866,1.12328,-32.0541,19.2116,-6.63254,-0.3,31.5435,0.0,24.9108,22.1166,-27.724,11.4857,87.5543,38.1732,61.8086,60.8052,67.1078,0.2744755034086378,0.0058556757343823,0.0293025620823651,0.0310025853643323,-0.0724277175495016,0.0127378912125823,0.101730279616279,0.0208985318402779
N_S_WWS_WM_114,-6.98766,-5.5525,11.484,3.27255,-0.37,-0.55,-3.2747,-4.943,2.98276,-18.348,-12.3482,-0.4,5.75019,0.4,28.9147,-7.30691,-8.73536,-19.9695,75.9365,-18.0685,67.696,38.4013,-159.6,0.2303141200066445,0.0034623240674191,-0.0551801252358804,0.0193524545776582,-0.1781201360730897,0.0115608529137857,0.1229400108581395,0.01616459643654
N_S_WWS_WM_115,-3.95586,14.6331,-0.344584,-10.3081,-0.79,0.53,16.573,6.16749,18.1891,138.513,0.642532,0.4,31.1083,0.8,55.3732,16.504,15.0287,8.95728,20.6727,-3.70869,46.6894,57.1647,72.0461,0.2354473068073089,0.0050001972197109,-0.0926374462634551,0.0261815775431437,-0.1619011236478405,0.0106812508938019,0.0692636773644518,0.0230459250458354
N_S_WWS_WM_116,-6.22065,12.6457,11.3489,6.05135,2.24,-1.55,14.9213,1.90335,34.4282,-16.8432,-9.27697,0.0,10.5965,0.5,46.9526,5.64683,-25.3382,37.4338,25.6821,-25.1029,0.726884,28.7896,-176.385,0.2948925462126245,0.0063914241569942,-0.0647200416874784,0.0269298237732754,-0.1522634962491694,0.0131990152909817,0.0875434545674418,0.0253188735296631
N_S_WWS_WM_117,4.65458,0.1484,4.36947,8.1917,-1.04,1.48,-0.464017,-2.31166,-48.9644,43.4032,-7.912,0.6,8.48685,0.7,54.6697,-14.8994,-20.6482,2.19385,8.23756,30.0008,148.67,50.5422,20.9443,0.2225827321661129,0.003866874815612,-0.0550295134166113,0.0240189385111162,-0.0874821790504983,0.0059550742436811,0.0324526656278571,0.02287177346515
N_S_WWS_WM_118,1.40431,7.85211,1.06836,16.0316,-1.24,0.46,14.853,6.05978,12.6702,40.1784,-14.4971,0.1,7.35728,0.1,-18.8932,-3.1986,16.7206,26.6006,115.754,43.2338,-49.6834,19.5177,28.8173,0.2733381513488371,0.0059517188617855,-0.0276294084871295,0.0236924339423927,-0.0844080534604651,0.0105318803868014,0.0567786449778073,0.0180981755462598
N_S_WWS_WM_119,-4.29811,-1.24288,14.1433,-3.87111,1.33,0.24,-0.843218,6.30112,-28.3721,113.997,-8.14007,0.6,-7.25626,0.3,37.2711,29.58,28.3378,-1.01412,126.329,6.8167,67.8185,6.6592,32.3426,0.2427632505249169,0.0068953835853515,-0.1079214756807308,0.0259157289568567,-0.1463099989335548,0.0158571944137706,0.0383885232514152,0.022013193248597
N_S_WWS_WM_121,-5.78927,8.01461,17.3522,17.7157,-0.45,-1.62,4.38943,5.94528,18.5933,103.552,4.04274,0.3,-7.37957,0.2,-6.85351,-1.47266,20.9208,11.7774,123.375,-35.7358,34.3398,-25.5579,-50.5797,0.2489154503388704,0.0087395013488625,-0.1988908692558139,0.0139598389517794,-0.1741152205249169,0.0087435427143121,-0.0247756487238205,0.0119730076527928
N_S_WWS_WM_122,-6.38714,-6.83096,13.9459,5.75115,1.23,2.41,5.01704,2.566,28.4724,104.852,-6.06572,-0.3,-24.0745,-0.2,50.7174,16.3642,-11.7586,-15.4979,-44.2424,-39.097,37.1844,0.0145039,7.44808,0.2414110517840531,0.0039769771127061,-0.0541519118613289,0.0240466045636362,-0.1919322069933555,0.0116881409233187,0.1377802951428571,0.0179627904002956
N_S_WWS_WM_125,13.7712,-7.66466,15.1837,-11.3502,0.08,0.7,16.5415,3.99054,-45.1881,46.1676,2.72893,0.4,39.9837,0.6,-1.09996,-2.26754,-10.2644,-0.384915,-21.3935,-7.68247,23.5452,67.4999,-124.397,0.2288080998239202,0.0057188302144195,-0.023717871296683,0.0208465027413585,-0.0546322387940199,0.012321949835906,0.0309143674938215,0.0223734979242926
N_S_WWS_WM_129,9.81578,-5.17871,15.1255,3.36547,0.38,0.57,-3.08273,-2.98412,17.1012,-94.2002,-8.96833,-0.3,-35.2907,0.4,12.2701,19.9064,-19.0778,43.9546,53.412,-42.3998,135.577,62.695,56.8716,0.2493738958073089,0.0061371197351655,-0.0048276426666059,0.0287638480805799,-0.1054385937790697,0.0155103468778423,0.1006109511285714,0.0170501028542448
N_S_WWS_WM_130,-0.0121556,12.2774,6.09792,-19.4537,0.62,-1.56,4.64618,2.97371,34.4601,86.7495,-8.70262,-0.4,-16.7733,0.0,39.2812,2.73213,4.70346,39.2319,115.984,-48.757,15.3978,-13.8513,-14.8195,0.2893119180166112,0.0091102914571047,-0.0292919578309993,0.0262687626605836,-0.1021288526870431,0.0146025321585928,0.0728368948531561,0.022927229847952
N_S_WWS_WM_131,-2.69047,5.30688,5.97024,5.7979,1.47,-0.63,19.8958,7.81767,-13.8924,-89.8343,-9.9309,0.6,-35.4193,0.0,33.0101,-10.9339,5.05688,-15.3872,37.7564,14.1695,126.505,-34.5028,-43.7585,0.2334777775215946,0.0042786503163289,-0.1260694461332226,0.0192381352952712,-0.151596422179402,0.0105552661757516,0.0255269760642617,0.0135265216856262
N_S_WWS_WM_132,-2.96256,-2.99821,4.83007,0.627791,1.42,-0.76,-3.33563,2.31578,7.63545,114.866,-14.0781,-0.1,0.568472,0.2,21.1696,18.9705,22.2805,-13.9736,-57.8626,-29.7812,-48.8409,47.3205,-126.79,0.2601551062491694,0.0072391379170208,-0.0651071715843853,0.0187160168225828,-0.1481531479667774,0.0147714885410854,0.0830459763803986,0.0146734496350465
N_S_WWS_WM_135,3.78578,-0.50122,-3.14006,-16.3554,-0.81,0.97,6.42536,8.32206,12.0321,-27.4609,-5.51504,0.4,-31.1718,0.0,36.6822,7.61263,-26.1628,31.8127,68.7702,47.9533,-53.4803,2.00493,57.4909,0.2501701872524917,0.0059145976243542,-0.0273161037772216,0.0245438312179733,-0.067277153288372,0.0109972304335065,0.0399610495082136,0.0193782125946932
N_S_WWS_WM_136,9.22757,12.5763,-6.07244,-12.7879,-0.35,1.9,7.9656,-2.88544,-31.0989,41.1993,-2.49146,-0.3,37.7908,-0.1,-5.93147,-14.3889,27.2864,13.926,68.2423,22.1671,32.3977,86.6918,19.3706,0.2381487724053156,0.0077336444455472,0.0140911873843986,0.0309400870154131,-0.0722957598106312,0.0077206659304157,0.0863869472049833,0.0295364315015424
N_S_WWS_WM_137,-5.13496,9.76767,-1.65867,-12.2633,0.81,1.44,10.1255,6.7307,45.1251,80.1932,-13.9148,0.3,37.9109,0.8,-1.64247,-8.89436,-2.36888,30.973,-19.8139,14.4912,116.304,-0.132119,68.4255,0.2623408985116279,0.0054885351073921,-0.1436550613754152,0.033836009290971,-0.1913026164053156,0.0101987901541628,0.0476475550471063,0.0343027577110513
N_S_WWS_WM_138,3.00487,-5.01963,18.2613,9.51063,-1.05,0.52,16.6414,9.69717,11.6854,137.958,2.07094,-0.3,36.5369,0.0,28.2374,1.31296,2.92333,6.34482,17.3711,18.7431,130.437,7.31932,-12.4749,0.209139741,0.0042388360804105,-0.0557858906909368,0.0207470075502645,-0.1128012276581395,0.0108858435209325,0.057015336982392,0.0170065541386198
N_S_WWS_WM_139,-4.43033,-7.11563,17.5403,-4.96924,0.61,1.12,16.359,-1.85339,27.6449,72.9825,1.58555,-0.3,4.17967,0.5,-13.1998,-17.2335,-24.8251,32.9451,64.2025,21.3981,17.4941,2.62575,-169.139,0.2381761788172757,0.0041167871803066,-0.0596563111774086,0.0184182250989302,-0.1386041107541528,0.0050021960900923,0.0789477995491694,0.0166586041794845
N_S_WWS_WM_140,12.633,2.86378,14.3026,-8.03838,1.5,1.22,15.5182,1.06589,48.1842,109.751,-7.42486,0.4,-30.7598,-0.2,58.1043,6.77491,9.21934,36.3853,5.43624,49.411,-19.484,56.7341,87.5564,0.2642331851428571,0.00492620807927,-0.0285725087587391,0.0139748036987409,-0.0595249389667774,0.0116899204771159,0.0309524302080066,0.0134221002626078
N_S_WWS_WM_141,-3.08048,3.14297,-0.602948,18.8463,2.17,1.09,0.903987,2.00937,37.5733,4.7164,3.0374,0.8,-16.5604,0.2,-3.30701,-4.54103,25.5535,8.33893,2.44344,-48.6856,100.599,-3.92932,50.8333,0.2215803319401993,0.0075753641832024,-0.1411357407870432,0.0418829266530304,-0.1609673508471761,0.0098235039073413,0.0198316100965747,0.0421730956015206
N_S_WWS_WM_142,13.8783,-7.88364,5.13693,7.34209,-0.21,-1.16,4.54058,-3.02449,-5.9037,66.6108,-9.05113,0.6,-18.9892,0.0,24.061,-13.6916,-1.95898,-10.7539,67.5769,42.1102,-57.0275,56.7958,32.9668,0.2442880689036545,0.0113349646725072,-0.0192984143891292,0.0173524115741274,-0.0601723213375415,0.0082965343719031,0.0408739069488372,0.0149176871585608
N_S_WWS_WM_144,3.87471,-6.05972,-3.58403,-0.855498,1.58,0.18,-6.48285,7.72903,-35.3988,-27.0547,4.09454,0.5,-10.6424,0.4,-18.7878,12.7976,-4.37053,51.3965,85.7814,-19.4952,-31.488,-12.7598,122.871,0.2291947417242525,0.0055880811330959,-0.0650694528840531,0.0158446717479433,-0.1058741852691029,0.0051428526043368,0.0408047323673089,0.0136785614722494
N_S_WWS_WM_146,-2.55144,2.06691,-5.99119,-7.19916,2.32,1.55,13.9392,3.29237,32.8137,-69.9979,-2.01186,0.4,27.9241,0.1,55.5993,-17.122,-15.1465,16.4904,88.1854,3.32759,6.70881,6.86803,-61.7087,0.2429953623887043,0.0058428988428302,-0.0404343906077607,0.0272743716901982,-0.1111317499946843,0.009347108424514,0.0706973593900332,0.0277895522339732
N_S_WWS_WM_147,10.3885,-7.85919,16.3721,-9.58829,1.45,0.0,9.21375,-2.60253,42.8236,21.1247,0.120779,-0.4,31.7414,-0.4,32.3662,-4.33259,-8.85512,-7.34826,70.4007,-19.3371,33.5204,-49.2869,102.234,0.2210392323588039,0.0047370184384812,-0.0292217315682843,0.0293982752417619,-0.0687300394109634,0.0087444390621878,0.0395083078418534,0.0257366198083535
N_S_WWS_WM_148,5.87987,7.10137,9.68052,4.85906,-1.67,-0.68,19.2022,-4.52843,-11.1197,41.9435,0.993291,0.7,-23.6146,0.6,-13.83,5.90722,-25.4146,3.49098,73.7437,17.005,59.6911,-35.1178,-180.892,0.2293889335980066,0.0053469349754768,-0.136373971047176,0.0250916812620372,-0.0535418852009966,0.0061233552539686,-0.0828320858877076,0.0275515676085793
N_S_WWS_WM_149,5.48757,-4.27259,-4.04946,-11.2819,-1.42,-0.48,-0.376644,1.45601,-3.37328,12.6176,-0.0380798,-0.3,-4.06182,-0.2,-22.5182,-16.7486,-27.8259,-14.1644,72.8536,-2.05553,33.7699,-21.4154,-190.472,0.2108284709700996,0.0042717998158047,-0.0405303042082392,0.0179060150598861,-0.0955747265285714,0.0061547821629216,0.0550444223172757,0.0195653364625637
N_S_WWS_WM_150,14.7031,5.83089,8.97893,1.64216,0.25,1.33,8.85235,8.80573,-9.60977,69.475,2.37814,0.7,-11.6541,0.9,10.6465,-7.88592,29.8431,18.5805,-47.0998,-49.2349,-27.3362,18.4438,-2.77782,0.2382631171129568,0.0080202531833602,-0.0533590192343521,0.0205724698839262,-0.0223499228056171,0.0144783344461499,-0.0310090964302558,0.0142175962844265
N_S_WWS_WM_153,9.14677,12.9197,16.039,-10.7131,-1.11,-0.03,-4.76959,0.847138,8.10467,-66.9677,-6.83131,0.8,16.0171,0.4,-3.91867,-13.8512,11.6486,-3.54409,-29.7137,-12.6902,130.822,86.1164,39.8272,0.2508400526112956,0.0048063679178208,-0.1442227041431893,0.0275930959277083,-0.1136339578312292,0.0109835680071579,-0.0305887463156259,0.0257058613862557
N_S_WWS_WM_155,3.75117,8.07338,14.9861,-15.5512,2.07,1.41,3.19128,5.7924,-29.0722,144.477,-6.57657,0.2,9.07614,-0.4,41.4211,28.5546,-18.5878,15.3154,-6.98644,27.8993,-28.3519,23.3243,-135.821,0.2614722051395349,0.0062873030937601,-0.1573385373245847,0.0326704980129939,-0.1265374119186046,0.023858401881546,-0.030801125399084,0.0295251972832079
N_S_WWS_WM_156,-1.9263,12.0603,16.6656,17.3574,0.64,-0.1,-9.64564,-3.43828,-35.8156,97.6255,-9.43109,0.4,6.75565,0.5,9.89929,4.3813,29.4178,38.3834,117.914,8.31351,-11.5449,65.6668,-91.073,0.260216852551495,0.0050489688529664,-0.1148888021684385,0.0307974117661007,-0.1304698573455149,0.0046803413680616,0.0155810551811528,0.0291121287525351
N_S_WWS_WM_159,8.2911,4.35156,-4.98976,11.5417,2.1,-0.14,-8.49639,4.22641,6.32423,-24.4732,-14.8608,0.5,-8.59417,0.1,5.069,-10.7396,-23.981,-19.425,27.9977,6.08968,-51.9827,-43.3703,30.0444,0.2446315913953488,0.0072290636221128,-0.0610171903488372,0.0232402832968805,-0.0509333084511627,0.0096981281003189,-0.0100838818900099,0.0269806123496061
N_S_WWS_WM_160,10.7738,-4.57939,11.6085,-15.383,1.43,0.43,7.62675,8.66377,-45.7607,64.0663,-14.9069,-0.2,-3.12154,0.3,-5.1535,2.70209,-23.4284,37.0708,106.086,10.1514,-35.8993,-53.8721,-117.451,0.2567804339003322,0.0066178339279794,-0.0529447853749169,0.0170581176000689,-0.059473183410299,0.0105848655491079,0.0065283980347617,0.0121256563761308
N_S_WWS_WM_161,6.88572,11.8823,17.6955,3.86368,0.21,1.58,14.3121,4.69484,-46.3118,58.9682,-2.93615,-0.3,-35.9855,0.5,38.0374,0.0750084,-20.8923,15.8399,88.3094,-36.9079,-43.6388,82.7745,2.38855,0.2569770830365449,0.0093876872361996,0.025428028011299,0.0180212142050802,-0.055822349367774,0.0104197003686088,0.0812503773740863,0.0133172939656523
N_S_WWS_WM_164,-4.35376,5.96096,-4.76194,-5.94266,0.98,-0.12,7.29332,-1.01411,-40.081,-84.3797,-12.5037,0.2,13.3514,-0.3,11.9368,-18.0053,19.4933,54.138,-10.091,-12.125,10.1537,32.0535,34.1077,0.2831522169302326,0.0061550027006534,-0.0696080369807309,0.0210288955703491,-0.1626956121594684,0.0099236873040362,0.0930875751202657,0.0152484270385038
N_S_WWS_WM_166,-3.30674,8.22246,19.1444,13.9859,1.82,-1.04,6.67948,-2.50124,-12.647,-61.0048,-7.1703,0.6,-20.9771,-0.2,15.9694,27.3883,-24.4784,21.3448,99.7152,36.0278,-18.5205,-27.3318,-45.2431,0.2641788838936876,0.0067001873752201,-0.1726886624385382,0.0263336828184315,-0.1281844873388704,0.0104097726704089,-0.0445041750742857,0.0248380092401908
N_S_WWS_WM_168,-5.22331,6.16382,16.9201,15.0307,1.89,2.32,19.0385,1.63973,-33.1165,33.9258,-12.6495,0.2,5.05902,0.7,17.4,16.4999,-14.095,9.72951,119.482,25.1527,35.2671,-12.4669,-181.206,0.2400790380996677,0.0053816047918888,-0.1532376795149501,0.0208179065849745,-0.1586615270465116,0.0062334562043265,0.0054238475215747,0.0206071411070456
N_S_WWS_WM_169,14.8888,10.7689,14.6127,7.23696,-1.51,-0.33,14.5749,0.948831,48.4669,-46.6596,-11.3214,0.8,-33.1943,0.2,-7.60229,-1.86093,25.9499,44.9548,33.9264,14.74,-26.2084,24.1191,115.706,0.2747768257142857,0.0075333089664498,-0.1180626682641196,0.0240595280959792,-0.081506564264784,0.0072345904169816,-0.036556104009196,0.0261551727344125
N_S_WWS_WM_170,-6.86378,11.1875,-5.55715,-2.89642,0.35,-0.91,-7.80238,2.71796,-20.5981,-7.56337,-6.94273,0.5,-14.3851,-0.3,31.3333,-3.93781,29.7656,31.4098,90.0618,36.4558,78.6205,-27.9779,-92.4595,0.255171016578073,0.0057193613706826,-0.2056478447475082,0.0420716975705059,-0.2079031247940199,0.0143269893524496,0.0022552800185315,0.0345282953212799
N_S_WWS_WM_171,9.2592,13.2024,11.719,-17.2308,0.4,1.04,3.92436,9.11155,-39.2776,-36.7446,0.0757825,0.0,25.1133,-0.2,20.4629,-2.72914,21.676,-21.1825,-4.38928,24.9924,80.7779,-46.5058,134.359,0.231480797820598,0.0081927174326117,-0.1133870374332225,0.026501318072976,-0.0402498758239202,0.0081337421901253,-0.0731371616285714,0.0258329763302278
N_S_WWS_WM_172,-5.2993,-2.65602,17.9732,-0.544374,0.48,-1.64,-2.78322,3.89664,36.7545,63.8911,-14.1424,0.4,-12.3195,0.8,-19.1538,13.2993,21.1606,5.29214,71.6819,23.6697,118.997,-19.5614,-178.088,0.244795780833887,0.0025352322359959,-0.1444352501229236,0.0331159979887004,-0.198059898654485,0.0161648439863323,0.0536246484958538,0.0283354648467741
N_S_WWS_WM_174,14.3171,0.800555,3.36829,-9.7897,-1.79,-1.27,18.901,5.02336,-29.1622,-78.0554,3.33563,0.0,-20.0893,0.3,16.3332,4.11563,6.64123,-13.0761,61.2235,-9.7414,41.9973,39.9591,-10.4763,0.2143696377973422,0.0056619143307944,-0.0487519853161362,0.0254203095373277,-0.0567500441993355,0.0093931875124347,0.0079980588801714,0.0259975093174785
N_S_WWS_WM_175,5.75453,0.953152,7.73208,-13.1055,0.73,1.08,9.06128,2.46397,40.3959,102.681,-14.9336,0.2,16.2887,0.2,15.2789,-3.02737,-29.1147,-24.5308,80.2135,-46.6826,-39.2846,29.6093,-44.9067,0.2390127339900332,0.0051986688080064,-0.0876535625063122,0.0167259907709301,-0.0763525626245847,0.0109813202539181,-0.0113009998911767,0.013773449667323
N_S_WWS_WM_177,-4.13834,12.3258,-0.236769,0.165864,-0.86,2.01,-4.53625,5.22996,-45.9282,76.6626,-10.3163,0.7,-26.9947,0.8,11.8111,14.5492,22.0725,26.3912,1.03962,44.5355,87.7792,-42.7442,122.234,0.2614752727209302,0.0062177059763993,-0.0989774754803986,0.0248421576763072,-0.1606748492657807,0.0074183719964261,0.0616973737863787,0.0224128398232011
N_S_WWS_WM_178,1.02742,-0.664165,18.3514,-8.67436,0.49,2.21,18.414,5.16144,23.2228,-23.977,-4.07047,0.3,10.464,0.9,-16.178,-10.4183,-0.0114416,20.2547,126.183,-4.40546,72.5323,49.8403,73.9531,0.2396995707076412,0.0053070320331631,-0.112743073841196,0.0220070756760519,-0.1277737783222591,0.0153003911617911,0.0150307044960431,0.0154498964350647
N_S_WWS_WM_180,10.6488,14.3077,15.2811,16.9873,-0.59,-0.86,7.06062,2.45244,0.706734,129.871,-3.63203,-0.2,13.9177,0.9,12.7885,-1.10552,0.755337,39.2196,79.9992,-11.1429,-2.12396,-48.3214,102.735,0.2635479154518272,0.0074175946388117,-0.0893870713890033,0.044253037090081,-0.0665709884558139,0.0189407100241772,-0.0228160829495946,0.0353589830751067
N_S_WWS_WM_182,4.59633,14.9648,12.8723,-12.3967,0.55,0.42,3.44704,-1.97843,-13.4179,-47.4233,3.14941,0.1,3.05163,-0.4,11.6731,0.922133,6.21442,9.79953,106.395,-30.6781,-21.4356,-10.6512,-192.02,0.2531805369601329,0.0077289545747036,-0.121777181782392,0.0250665856563384,-0.0890696052674418,0.0123375392778291,-0.0327075765217776,0.0214398673031394
N_S_WWS_WM_186,-6.56367,5.57163,-7.59475,18.9555,0.82,-0.08,1.63999,8.9153,28.9221,54.9436,2.85187,-0.1,4.38743,0.8,14.9939,15.2922,17.4925,53.8305,105.533,41.238,15.1338,60.2739,-22.6824,0.2270817280996678,0.0032168824752925,-0.1472900505681063,0.0239581804823232,-0.1954138342923588,0.0027693337873773,0.0481237837245249,0.0245546160033234
N_S_WWS_WM_187,3.63991,3.24959,-2.2383,11.6422,1.38,-1.57,12.9047,-4.35544,28.364,-92.5715,3.43432,-0.3,-37.5716,0.5,-2.31034,11.2253,-2.06747,33.1993,24.1803,-44.2325,129.931,-18.1536,-74.6984,0.2457333637674419,0.0065325514207596,0.0269169129599109,0.0286935869046064,-0.0818626544933554,0.0071474500367956,0.1087795674671096,0.0237518344538496
N_S_WWS_WM_189,0.927547,5.01659,-2.60367,1.26512,0.74,-1.78,7.78386,3.92401,-45.3066,16.9091,-10.1891,0.0,-14.4586,0.8,7.79045,2.47609,-1.11511,16.9459,104.721,48.9616,-58.2445,1.23452,-197.504,0.252301882,0.008481551971929,-0.0767486780980066,0.0236698620823203,-0.0883349908564784,0.0101852904025002,0.0115863127806209,0.0240053893709453
N_S_WWS_WM_190,12.5445,-6.76392,0.224627,8.06024,0.7,0.13,13.2143,1.70202,-25.018,-5.67779,-13.9054,0.6,-15.2625,-0.1,-24.5354,0.336808,0.91996,24.5074,21.3104,15.6381,144.461,13.6728,-160.809,0.243671041654485,0.0072784082580243,-0.0469066645884053,0.0230325803387002,-0.1141305861936877,0.0092323597652064,0.0672239215986711,0.0206197172170538
N_S_WWS_WM_191,5.11771,2.4227,11.0998,1.71387,-0.3,0.66,16.9628,0.0644063,-34.5179,143.578,-7.43789,0.7,14.0597,0.2,28.9058,-0.222137,25.304,-18.2463,-58.5285,23.7536,-30.5225,39.244,-13.0334,0.2467914309069767,0.0043316526537297,-0.1347093109996677,0.0182760748623867,-0.0928702413627907,0.0146901400066198,-0.0418390696282392,0.0144417410322841
N_S_WWS_WM_192,8.97993,-7.57954,-1.0615,-14.9855,2.21,1.49,8.29195,1.55338,-40.9042,25.5345,1.10453,0.1,11.4584,0.6,22.9419,19.6405,3.07641,-22.7019,107.733,38.9867,-29.0416,-2.16728,-20.1866,0.211792202372093,0.0057957845738342,-0.0105926170390156,0.0165188629494965,-0.0445073816285714,0.0086810100782969,0.0339147645931694,0.0184001957456569
N_S_WWS_WM_194,6.17557,10.6631,18.5968,-3.08968,1.34,-0.66,11.2558,5.03655,46.6988,-50.8239,-5.13467,-0.1,12.2714,0.0,7.1348,11.379,26.8318,51.8572,118.594,15.4316,7.13734,10.4492,-124.93,0.2561626400996678,0.0031001444722939,-0.0958642070169435,0.0285990007842981,-0.0737567159146179,0.0045058373601158,-0.0221074910850847,0.028946037155157
N_S_WWS_WM_195,-7.29033,-3.9189,8.57515,-1.38529,0.68,-0.65,-3.55507,4.42964,-14.4631,68.7752,-2.42858,0.8,3.7521,-0.1,37.0012,-18.6203,23.8732,54.4811,-19.1517,-9.99127,45.0383,87.4418,-136.079,0.2528281674717608,0.0063007186036109,-0.1190191771199335,0.023090829817528,-0.2155497210166112,0.009455981339526,0.0965305439192691,0.0186184116969262
N_S_WWS_WM_201,7.37789,1.43308,3.93348,-6.80876,-1.71,1.41,1.20192,-4.45535,-22.9875,108.99,-13.0214,0.0,15.586,0.4,-24.0964,11.1949,12.5042,6.3029,88.6777,-49.4812,2.44929,87.1624,49.6413,0.2361205839069767,0.0051799528479642,-0.0354105589621926,0.0159834958656234,-0.0799024942129568,0.0078450851545535,0.0444919352554817,0.0134836998419399
N_S_WWS_WM_203,12.4362,12.7479,8.11738,4.2518,0.26,2.36,14.9553,7.5996,-36.6226,124.189,-12.9502,0.5,-35.8701,0.5,2.08997,6.07139,19.6025,42.1837,77.9009,39.4878,78.2033,31.1652,-154.907,0.2546222665847176,0.0076638591053012,-0.0779608952332225,0.0168527526945057,-0.0803735612621262,0.008191176521096,0.0024126660320355,0.0217788190345414
N_S_WWS_WM_205,6.82682,2.90433,2.67267,-16.1107,-0.77,-1.22,-8.41272,-3.59835,44.7212,25.2267,4.97848,0.7,11.0218,0.5,4.24551,6.42725,-20.5436,-11.6597,-28.0778,-2.87503,-21.9435,-5.82487,-97.416,0.2285451075780731,0.0047071625649874,-0.1036123962923588,0.0294306574706331,-0.0756427384790697,0.0193660259669703,-0.0279696578127574,0.0214770103655869
N_S_WWS_WM_206,3.02235,3.10722,11.143,-3.5264,-0.56,-0.2,-2.72728,-2.48433,-42.7358,-88.1711,-14.7962,0.1,-0.746037,-0.3,56.099,22.6683,23.2846,-13.2991,29.4715,44.9026,76.1914,-31.2261,5.89736,0.2382104093521594,0.0067471310688271,-0.1242423775003322,0.0225396581216968,-0.0899401081614618,0.0097251299423549,-0.0343022693122574,0.021179465249444
N_S_WWS_WM_209,12.9212,7.17771,12.6337,2.11372,0.11,-0.42,-4.35615,7.30589,23.0176,-1.40711,-3.48798,0.8,-14.0892,-0.3,45.0656,-7.02795,-4.46149,32.7556,27.2829,-17.3449,-19.8127,78.7151,132.081,0.2449984600664451,0.0057071485389769,-0.0773261726079734,0.0180354906663977,-0.0707221531607973,0.0075475378243068,-0.0066040194436212,0.0141507676580291
N_S_WWS_WM_210,-6.24734,14.9672,2.73007,-0.954274,0.75,-0.02,-7.68093,3.77551,-10.471,111.729,2.15239,0.1,17.0583,0.3,23.1013,29.2069,-29.5358,10.9229,-47.5779,9.93527,-3.89743,37.8414,73.3081,0.2485676095813953,0.0049705537006847,-0.0475773503990033,0.015501645055892,-0.169228539564784,0.0062147016113401,0.1216511891299003,0.0152444902406778
